Invoice_ID,Employee_ID,Product_ID,Customer_Id,Transaction_ID,Tranasaction_Date,Total_Sales,Discount,Quantity,Region,Country,Payment_Method,Transaction_Status,Reason
20767,25799,20767,20767,20767,13-09-2021,3559,49,12,East,Russia ,PayPal,Refunded,Technical Error
20768,25800,20768,20768,20768,13-09-2021,3559,59,12,Northeast,Colombia ,Bank Transfer,Refunded,Currency Issue
20769,25801,20769,20769,20769,14-09-2021,2373,45,8,East,Norway ,Mobile Wallet,Success,Exceeded Limit
20770,25802,20770,20770,20770,14-09-2021,12034,33,40,Southeast,Saudi Arabia,Cash On Delivery,Failed,Refund Processed
20771,25803,20771,20771,20771,14-09-2021,212,65,1,South,Argentina ,EMI,Refunded,Technical Error
20772,25804,20772,20772,20772,14-09-2021,1441,72,2,North,Netherlands ,Credit Card,Failed,Chargeback
20773,25805,20773,20773,20773,14-09-2021,1247,94,4,Central,Denmark ,Bank Transfer,Pending,Cancelled by User
20774,25807,20774,20774,20774,15-09-2021,2106,68,7,Southwest,Denmark ,UPI,Refunded,Fraud Suspected
20775,25808,20775,20775,20775,15-09-2021,9258,57,19,Northeast,Canada ,UPI,Pending,Refund Processed
20776,25811,20776,20776,20776,15-09-2021,1356,23,4,Northwest,France ,UPI,Pending,Duplicate Transaction
20777,25812,20777,20777,20777,15-09-2021,1220,12,2,Southwest,Ukraine ,Cash On Delivery,Cancelled,NA
20778,25813,20778,20778,20778,15-09-2021,1475,43,4,West,Japan ,UPI,Pending,Invalid Card Details
20779,25814,20779,20779,20779,15-09-2021,6017,52,20,East,Pakistan ,UPI,Failed,Refund Processed
20780,25815,20780,20780,20780,15-09-2021,2407,14,8,West,Indonesia ,Gift Card,Cancelled,Currency Issue
20781,25816,20781,20781,20781,15-09-2021,4827,87,8,North,Nigeria ,Mobile Wallet,Refunded,Network Error
20782,25817,20782,20782,20782,15-09-2021,2407,33,4,Northwest,Qatar ,Net Banking,Cancelled,Invalid Card Details
20783,25818,20783,20783,20783,15-09-2021,3017,33,5,Northeast,Sweden ,PayPal,Refunded,Network Error
20784,25819,20784,20784,20784,15-09-2021,7627,9,12,Northwest,Pakistan ,Bank Transfer,Failed,Network Error
20785,25820,20785,20785,20785,15-09-2021,4492,66,20,Southwest,Italy ,Credit Card,Cancelled,Network Error
20786,25821,20786,20786,20786,16-09-2021,1331,89,2,Southwest,Iran ,Credit Card,Failed,Currency Issue
20787,25822,20787,20787,20787,16-09-2021,2990,36,4,Northwest,Philippines ,UPI,Pending,Chargeback
20788,25823,20788,20788,20788,16-09-2021,5424,4,20,Northeast,Indonesia ,Net Banking,Failed,Exceeded Limit
20789,25824,20789,20789,20789,16-09-2021,2890,98,11,Northwest,UAE ,Credit Card,Success,Invalid Card Details
20790,25825,20790,20790,20790,16-09-2021,695,61,2,Northwest,Austria ,UPI,Refunded,Invalid Card Details
20791,25826,20791,20791,20791,16-09-2021,2915,100,8,Northwest,Finland ,EMI,Refunded,Payment Gateway Timeout
20792,25829,20792,20792,20792,16-09-2021,1186,12,2,Central,France ,Net Banking,Success,Invalid Card Details
20793,25831,20793,20793,20793,16-09-2021,932,89,2,Northeast,Malaysia ,Gift Card,Failed,Network Error
20794,25832,20794,20794,20794,16-09-2021,2159,14,4,Southwest,United Kingdom,Credit Card,Success,Cancelled by User
20795,25833,20795,20795,20795,17-09-2021,966,85,4,Southeast,Nigeria ,EMI,Cancelled,Technical Error
20796,25834,20796,20796,20796,17-09-2021,4407,12,4,Northwest,Indonesia ,Debit Card,Success,Refund Processed
20797,25835,20797,20797,20797,17-09-2021,1898,23,8,Southeast,Japan ,Cash On Delivery,Failed,Chargeback
20798,25836,20798,20798,20798,17-09-2021,4475,63,12,South,Indonesia ,Mobile Wallet,Failed,Insufficient Balance
20799,25837,20799,20799,20799,17-09-2021,2949,13,8,Southeast,Mexico ,Debit Card,Cancelled,Fraud Suspected
20800,25838,20800,20800,20800,17-09-2021,5932,100,20,North,Bangladesh ,Mobile Wallet,Pending,NA
20801,25839,20801,20801,20801,17-09-2021,2881,47,8,Northwest,Italy ,Gift Card,Success,Fraud Suspected
20802,25840,20802,20802,20802,18-09-2021,761,95,1,Northeast,Mexico ,Debit Card,Pending,Network Error
20803,25841,20803,20803,20803,18-09-2021,1695,20,4,Northwest,Canada ,UPI,Failed,Invalid Card Details
20804,25843,20804,20804,20804,18-09-2021,1686,11,2,North,Argentina ,Net Banking,Pending,Technical Error
20805,25844,20805,20805,20805,18-09-2021,2203,5,4,Northwest,South Korea,Gift Card,Refunded,Currency Issue
20806,25845,20806,20806,20806,18-09-2021,2119,41,4,East,Singapore ,Mobile Wallet,Failed,Duplicate Transaction
20807,25846,20807,20807,20807,18-09-2021,2034,89,4,Southwest,Spain ,EMI,Cancelled,Currency Issue
20808,25847,20808,20808,20808,18-09-2021,2119,16,4,South,Singapore ,UPI,Success,Duplicate Transaction
20809,25849,20809,20809,20809,20-09-2021,475,63,2,Northwest,Sweden ,PayPal,Cancelled,Cancelled by User
20810,25850,20810,20810,20810,20-09-2021,1000,59,4,West,France ,Cash On Delivery,Refunded,Chargeback
20811,25851,20811,20811,20811,20-09-2021,568,100,2,Southwest,Poland ,Credit Card,Cancelled,Currency Issue
20812,25852,20812,20812,20812,20-09-2021,636,47,2,West,United Kingdom,Credit Card,Failed,Duplicate Transaction
20813,25853,20813,20813,20813,20-09-2021,1774,33,7,Northwest,Argentina ,Bank Transfer,Cancelled,Exceeded Limit
20814,25854,20814,20814,20814,20-09-2021,5932,67,20,Southwest,Mexico ,Gift Card,Cancelled,Fraud Suspected
20815,25857,20815,20815,20815,20-09-2021,3119,71,4,Southeast,Canada ,Debit Card,Refunded,Refund Processed
20816,25859,20816,20816,20816,20-09-2021,1780,89,4,Southwest,Ukraine ,Mobile Wallet,Refunded,Fraud Suspected
20817,25862,20817,20817,20817,20-09-2021,1161,2,2,North,South Africa,EMI,Pending,NA
20818,25863,20818,20818,20818,20-09-2021,932,50,1,East,China ,EMI,Success,Insufficient Balance
20819,25864,20819,20819,20819,20-09-2021,377,98,1,Northeast,Nigeria ,UPI,Pending,Refund Processed
20820,25865,20820,20820,20820,20-09-2021,924,74,2,Northwest,France ,Gift Card,Pending,Invalid Card Details
20821,25866,20821,20821,20821,20-09-2021,1085,3,2,East,Kazakhstan ,Cash On Delivery,Pending,Cancelled by User
20822,25867,20822,20822,20822,21-09-2021,2644,60,4,West,Spain ,Credit Card,Refunded,Duplicate Transaction
20823,25869,20823,20823,20823,21-09-2021,523,47,1,South,UAE ,Credit Card,Failed,Refund Processed
20824,25870,20824,20824,20824,21-09-2021,5153,95,4,North,Singapore ,PayPal,Failed,Fraud Suspected
20825,25871,20825,20825,20825,21-09-2021,2127,4,2,South,Ukraine ,Cash On Delivery,Success,Chargeback
20826,25872,20826,20826,20826,21-09-2021,6356,61,12,West,United States,Gift Card,Pending,Cancelled by User
20827,25873,20827,20827,20827,21-09-2021,1763,22,4,Northeast,Denmark ,Credit Card,Pending,Chargeback
20828,25874,20828,20828,20828,21-09-2021,1847,94,4,South,Nigeria ,Gift Card,Refunded,Fraud Suspected
20829,25876,20829,20829,20829,21-09-2021,2881,2,4,South,Australia ,Cash On Delivery,Pending,NA
20830,25877,20830,20830,20830,21-09-2021,3051,89,12,Northwest,Ukraine ,Cash On Delivery,Pending,Refund Processed
20831,25878,20831,20831,20831,22-09-2021,997,95,4,Central,Sweden ,Bank Transfer,Success,Fraud Suspected
20832,25879,20832,20832,20832,22-09-2021,483,56,2,Central,United States,Bank Transfer,Cancelled,Refund Processed
20833,25880,20833,20833,20833,22-09-2021,636,61,3,Central,Qatar ,Bank Transfer,Cancelled,Fraud Suspected
20834,25881,20834,20834,20834,22-09-2021,212,58,1,Central,Austria ,Debit Card,Success,Chargeback
20835,25882,20835,20835,20835,22-09-2021,424,69,2,Central,Belgium ,Credit Card,Pending,Fraud Suspected
20836,25883,20836,20836,20836,22-09-2021,614,18,2,Southeast,India ,PayPal,Refunded,Currency Issue
20837,25884,20837,20837,20837,22-09-2021,236,68,1,West,UAE ,Net Banking,Refunded,Cancelled by User
20838,25885,20838,20838,20838,22-09-2021,1017,99,4,East,Austria ,EMI,Pending,Currency Issue
20839,25886,20839,20839,20839,22-09-2021,6186,74,20,North,United States,Gift Card,Cancelled,Network Error
20840,25887,20840,20840,20840,22-09-2021,8271,57,16,Northeast,UAE ,Net Banking,Pending,Invalid Card Details
20841,25888,20841,20841,20841,22-09-2021,4136,62,8,North,Iraq ,PayPal,Pending,Payment Gateway Timeout
20842,25891,20842,20842,20842,22-09-2021,2068,14,4,South,Indonesia ,Mobile Wallet,Cancelled,Insufficient Balance
20843,25892,20843,20843,20843,22-09-2021,1407,74,4,Central,Spain ,Net Banking,Cancelled,Invalid Card Details
20844,25895,20844,20844,20844,22-09-2021,4449,56,14,Northwest,South Korea,Credit Card,Refunded,Currency Issue
20845,25896,20845,20845,20845,22-09-2021,1144,71,3,Central,Australia ,Cash On Delivery,Cancelled,Payment Gateway Timeout
20846,25897,20846,20846,20846,22-09-2021,1271,95,4,Northeast,India ,UPI,Success,Refund Processed
20847,25899,20847,20847,20847,22-09-2021,4492,92,4,East,Belgium ,Debit Card,Cancelled,Chargeback
20848,25900,20848,20848,20848,22-09-2021,1271,92,4,North,Netherlands ,EMI,Cancelled,Fraud Suspected
20849,25902,20849,20849,20849,22-09-2021,1271,87,4,Southeast,Argentina ,Gift Card,Success,Payment Gateway Timeout
20850,25903,20850,20850,20850,22-09-2021,3559,36,8,Northwest,Belgium ,PayPal,Pending,Chargeback
20851,25905,20851,20851,20851,23-09-2021,1449,83,2,South,Peru ,Credit Card,Cancelled,Cancelled by User
20852,25906,20852,20852,20852,23-09-2021,1017,31,4,North,Kazakhstan ,PayPal,Refunded,Technical Error
20853,25907,20853,20853,20853,23-09-2021,2203,6,4,Southwest,Belgium ,Credit Card,Refunded,Fraud Suspected
20854,25908,20854,20854,20854,23-09-2021,1780,78,4,Southwest,Indonesia ,PayPal,Cancelled,Currency Issue
20855,25909,20855,20855,20855,23-09-2021,1610,23,4,Southwest,South Korea,Mobile Wallet,Failed,Duplicate Transaction
20856,25911,20856,20856,20856,23-09-2021,932,71,2,South,France ,PayPal,Success,NA
20857,25912,20857,20857,20857,23-09-2021,1102,31,2,South,Saudi Arabia,Credit Card,Failed,NA
20858,25913,20858,20858,20858,23-09-2021,1102,38,2,Southwest,Colombia ,EMI,Refunded,Invalid Card Details
20859,25914,20859,20859,20859,23-09-2021,1695,20,4,Northwest,Afghanistan ,PayPal,Failed,Payment Gateway Timeout
20860,25915,20860,20860,20860,23-09-2021,1271,78,4,South,Austria ,Cash On Delivery,Failed,Payment Gateway Timeout
20861,25916,20861,20861,20861,23-09-2021,2119,12,2,East,Norway ,Debit Card,Failed,Refund Processed
20862,25918,20862,20862,20862,23-09-2021,3136,44,4,Southeast,Israel ,PayPal,Failed,Invalid Card Details
20863,25919,20863,20863,20863,23-09-2021,1102,30,2,Southeast,Canada ,UPI,Success,Currency Issue
20864,25920,20864,20864,20864,23-09-2021,1339,43,4,Central,Australia ,Cash On Delivery,Cancelled,Payment Gateway Timeout
20865,25921,20865,20865,20865,23-09-2021,2119,29,2,East,Malaysia ,EMI,Success,Chargeback
20866,25923,20866,20866,20866,23-09-2021,6102,93,4,Northwest,Colombia ,EMI,Failed,Invalid Card Details
20867,25924,20867,20867,20867,23-09-2021,1136,5,1,Central,Switzerland ,Net Banking,Cancelled,Technical Error
20868,25925,20868,20868,20868,23-09-2021,1959,35,8,Southeast,Peru ,Mobile Wallet,Pending,Network Error
20869,25926,20869,20869,20869,23-09-2021,4020,27,8,North,United Kingdom,Bank Transfer,Cancelled,Chargeback
20870,25927,20870,20870,20870,23-09-2021,551,89,2,North,Italy ,PayPal,Refunded,Refund Processed
20871,25928,20871,20871,20871,24-09-2021,1593,38,4,Northeast,Afghanistan ,Gift Card,Failed,Chargeback
20872,25930,20872,20872,20872,24-09-2021,292,62,1,Central,Canada ,Cash On Delivery,Success,Invalid Card Details
20873,25931,20873,20873,20873,24-09-2021,966,100,4,Northwest,Nigeria ,Cash On Delivery,Refunded,Exceeded Limit
20874,25932,20874,20874,20874,24-09-2021,5169,1,20,North,Kazakhstan ,Net Banking,Failed,Fraud Suspected
20875,25934,20875,20875,20875,24-09-2021,2000,34,8,West,Iraq ,UPI,Failed,Currency Issue
20876,25935,20876,20876,20876,24-09-2021,1085,36,4,North,France ,Gift Card,Cancelled,Network Error
20877,25936,20877,20877,20877,24-09-2021,1078,68,4,Southeast,Belgium ,Net Banking,Failed,Duplicate Transaction
20878,25937,20878,20878,20878,24-09-2021,1898,24,4,Southeast,Mexico ,Credit Card,Refunded,Exceeded Limit
20879,25938,20879,20879,20879,24-09-2021,1441,32,2,East,China ,UPI,Failed,Exceeded Limit
20880,25939,20880,20880,20880,24-09-2021,1000,2,4,Northwest,Iran ,Gift Card,Refunded,NA
20881,25940,20881,20881,20881,24-09-2021,932,82,2,Southwest,Thailand ,EMI,Pending,Network Error
20882,25942,20882,20882,20882,24-09-2021,1051,50,4,East,United States,Cash On Delivery,Refunded,Currency Issue
20883,25943,20883,20883,20883,24-09-2021,534,14,2,Southeast,Colombia ,PayPal,Pending,Currency Issue
20884,25944,20884,20884,20884,24-09-2021,3686,86,3,North,Egypt ,PayPal,Refunded,Technical Error
20885,25945,20885,20885,20885,25-09-2021,1051,29,4,Northeast,Philippines ,Gift Card,Pending,NA
20886,25946,20886,20886,20886,25-09-2021,1814,8,4,Southwest,Sweden ,Credit Card,Pending,Cancelled by User
20887,25947,20887,20887,20887,25-09-2021,1102,5,4,Northwest,Singapore ,Mobile Wallet,Refunded,Invalid Card Details
20888,25948,20888,20888,20888,25-09-2021,5288,31,12,Northeast,Norway ,PayPal,Cancelled,Technical Error
20889,25950,20889,20889,20889,25-09-2021,1631,32,5,Northwest,Colombia ,Debit Card,Pending,Network Error
20890,25951,20890,20890,20890,25-09-2021,737,94,2,North,Turkey ,PayPal,Failed,NA
20891,25953,20891,20891,20891,25-09-2021,1339,12,4,Central,Turkey ,PayPal,Failed,Technical Error
20892,25956,20892,20892,20892,25-09-2021,6441,71,4,Southwest,Qatar ,Debit Card,Success,Exceeded Limit
20893,25957,20893,20893,20893,25-09-2021,5085,96,10,Northeast,Bangladesh ,UPI,Cancelled,Chargeback
20894,25959,20894,20894,20894,27-09-2021,2034,82,4,South,Germany ,EMI,Cancelled,Cancelled by User
20895,25960,20895,20895,20895,27-09-2021,2881,62,8,Central,Norway ,Debit Card,Pending,Duplicate Transaction
20896,25961,20896,20896,20896,27-09-2021,2797,23,12,Southwest,Iran ,EMI,Failed,Technical Error
20897,25962,20897,20897,20897,27-09-2021,5898,8,12,South,Mexico ,EMI,Cancelled,Technical Error
20898,25964,20898,20898,20898,27-09-2021,475,3,1,Southwest,Malaysia ,UPI,Cancelled,Invalid Card Details
20899,25965,20899,20899,20899,27-09-2021,915,36,4,Northeast,Chile ,PayPal,Refunded,Refund Processed
20900,25966,20900,20900,20900,27-09-2021,1017,19,4,North,Switzerland ,Net Banking,Cancelled,Chargeback
20901,25967,20901,20901,20901,27-09-2021,4576,56,12,Southwest,Mexico ,Net Banking,Success,Chargeback
20902,25968,20902,20902,20902,27-09-2021,1407,10,2,North,New Zealand,Credit Card,Cancelled,Fraud Suspected
20903,25969,20903,20903,20903,28-09-2021,551,78,1,South,South Africa,Bank Transfer,Failed,NA
20904,25970,20904,20904,20904,28-09-2021,2712,48,10,Southwest,Australia ,PayPal,Cancelled,Duplicate Transaction
20905,25971,20905,20905,20905,28-09-2021,847,1,2,Central,Mexico ,Gift Card,Refunded,Invalid Card Details
20906,25972,20906,20906,20906,28-09-2021,1288,76,4,South,Iran ,UPI,Failed,Payment Gateway Timeout
20907,25973,20907,20907,20907,28-09-2021,1525,37,6,Southwest,Indonesia ,Bank Transfer,Failed,Technical Error
20908,25974,20908,20908,20908,28-09-2021,288,68,1,East,South Korea,Cash On Delivery,Refunded,Payment Gateway Timeout
20909,25975,20909,20909,20909,28-09-2021,6356,11,12,Southwest,Netherlands ,EMI,Failed,Currency Issue
20910,25976,20910,20910,20910,28-09-2021,3695,35,4,Southeast,Australia ,Bank Transfer,Refunded,Technical Error
20911,25977,20911,20911,20911,28-09-2021,2029,67,8,Southeast,Ukraine ,Debit Card,Success,Fraud Suspected
20912,25978,20912,20912,20912,28-09-2021,1678,87,4,Northeast,India ,Bank Transfer,Refunded,Exceeded Limit
20913,25979,20913,20913,20913,28-09-2021,4020,59,8,Northeast,South Korea,Mobile Wallet,Refunded,Insufficient Balance
20914,25980,20914,20914,20914,28-09-2021,5085,41,20,Southwest,Netherlands ,EMI,Refunded,Fraud Suspected
20915,25982,20915,20915,20915,28-09-2021,5932,36,20,West,Belgium ,UPI,Failed,Exceeded Limit
20916,25983,20916,20916,20916,28-09-2021,458,78,2,Southeast,South Africa,Net Banking,Success,Chargeback
20917,25985,20917,20917,20917,28-09-2021,2414,48,4,Southeast,France ,Bank Transfer,Failed,Fraud Suspected
20918,25987,20918,20918,20918,28-09-2021,1464,19,2,Central,Philippines ,Bank Transfer,Success,Payment Gateway Timeout
20919,25988,20919,20919,20919,28-09-2021,3411,50,7,North,Malaysia ,UPI,Cancelled,Invalid Card Details
20920,25989,20920,20920,20920,29-09-2021,1119,4,1,Northeast,Belgium ,UPI,Refunded,Exceeded Limit
20921,25990,20921,20921,20921,29-09-2021,831,34,2,East,Afghanistan ,PayPal,Cancelled,Insufficient Balance
20922,25991,20922,20922,20922,29-09-2021,2576,71,8,Northeast,United Kingdom,Cash On Delivery,Cancelled,Invalid Card Details
20923,25992,20923,20923,20923,29-09-2021,3051,63,8,West,New Zealand,PayPal,Failed,Cancelled by User
20924,25994,20924,20924,20924,29-09-2021,4827,53,8,Southeast,Iraq ,Bank Transfer,Refunded,Insufficient Balance
20925,25995,20925,20925,20925,29-09-2021,1610,99,4,South,Iraq ,Credit Card,Pending,Duplicate Transaction
20926,25996,20926,20926,20926,29-09-2021,11695,69,24,West,South Africa,Net Banking,Refunded,Insufficient Balance
20927,25997,20927,20927,20927,30-09-2021,4068,73,4,Central,Germany ,UPI,Failed,Network Error
20928,25998,20928,20928,20928,30-09-2021,1678,58,4,South,Saudi Arabia,EMI,Refunded,Duplicate Transaction
20929,25999,20929,20929,20929,30-09-2021,8390,66,20,South,Nigeria ,EMI,Failed,Technical Error
20930,26000,20930,20930,20930,30-09-2021,4149,36,8,East,Japan ,Debit Card,Refunded,Exceeded Limit
20931,26002,20931,20931,20931,30-09-2021,1993,29,8,Southwest,Ukraine ,Credit Card,Success,Chargeback
20932,26003,20932,20932,20932,30-09-2021,4847,41,4,West,Bangladesh ,EMI,Failed,Network Error
20933,26006,20933,20933,20933,30-09-2021,1831,65,8,Southeast,Bangladesh ,Debit Card,Failed,Technical Error
20934,26007,20934,20934,20934,30-09-2021,1568,44,2,Southeast,Spain ,EMI,Failed,Chargeback
20935,26009,20935,20935,20935,30-09-2021,5085,18,8,Northeast,South Africa,Mobile Wallet,Success,Technical Error
20936,26010,20936,20936,20936,30-09-2021,4237,67,8,Southeast,Mexico ,Mobile Wallet,Failed,Duplicate Transaction
20937,26011,20937,20937,20937,30-09-2021,7119,12,8,Northwest,Switzerland ,PayPal,Cancelled,Invalid Card Details
20938,26012,20938,20938,20938,30-09-2021,3814,48,10,Southeast,Belgium ,Cash On Delivery,Failed,Cancelled by User
20939,26014,20939,20939,20939,30-09-2021,5932,31,20,Southeast,UAE ,Mobile Wallet,Cancelled,Duplicate Transaction
20940,26015,20940,20940,20940,30-09-2021,14831,43,50,Northeast,Iraq ,Cash On Delivery,Failed,Insufficient Balance
20941,26016,20941,20941,20941,30-09-2021,2475,88,8,Northwest,United States,Gift Card,Cancelled,Currency Issue
20942,26017,20942,20942,20942,30-09-2021,24576,64,100,Central,Finland ,Mobile Wallet,Pending,Network Error
20943,26018,20943,20943,20943,30-09-2021,7627,53,20,Northeast,Singapore ,Credit Card,Pending,Fraud Suspected
20944,26019,20944,20944,20944,30-09-2021,4814,50,16,East,Iran ,Mobile Wallet,Pending,Payment Gateway Timeout
20945,26021,20945,20945,20945,30-09-2021,2712,50,8,Northeast,Sweden ,Mobile Wallet,Success,Insufficient Balance
20946,26022,20946,20946,20946,30-09-2021,5153,35,16,Southeast,Bangladesh ,Cash On Delivery,Pending,Currency Issue
20947,26023,20947,20947,20947,30-09-2021,3686,43,10,Northeast,Russia ,Bank Transfer,Pending,Currency Issue
20948,26024,20948,20948,20948,30-09-2021,14407,26,40,West,Kazakhstan ,Net Banking,Refunded,Chargeback
20949,26025,20949,20949,20949,30-09-2021,3898,75,8,Central,Peru ,Mobile Wallet,Cancelled,Fraud Suspected
20950,26027,20950,20950,20950,30-09-2021,8898,21,30,Northeast,Israel ,EMI,Cancelled,Fraud Suspected
20951,26028,20951,20951,20951,30-09-2021,2373,81,4,Southwest,Indonesia ,Gift Card,Refunded,Insufficient Balance
20952,26029,20952,20952,20952,30-09-2021,1525,12,6,Southwest,Egypt ,Net Banking,Refunded,Currency Issue
20953,26030,20953,20953,20953,30-09-2021,2288,41,4,Northeast,Kazakhstan ,Gift Card,Success,Payment Gateway Timeout
20954,26031,20954,20954,20954,30-09-2021,741,83,2,West,Peru ,Bank Transfer,Pending,Invalid Card Details
20955,26032,20955,20955,20955,30-09-2021,1051,37,4,Central,Australia ,PayPal,Failed,Network Error
20956,26033,20956,20956,20956,30-09-2021,1186,17,4,Southwest,Vietnam ,Gift Card,Success,Insufficient Balance
20957,26034,20957,20957,20957,30-09-2021,1322,56,4,Northwest,United States,Credit Card,Cancelled,Invalid Card Details
20958,26035,20958,20958,20958,30-09-2021,966,55,4,East,Switzerland ,Credit Card,Success,Duplicate Transaction
20959,26036,20959,20959,20959,30-09-2021,1017,41,4,East,Norway ,EMI,Cancelled,Exceeded Limit
20960,26037,20960,20960,20960,30-09-2021,2119,74,4,South,Pakistan ,EMI,Pending,Network Error
20961,26038,20961,20961,20961,01-10-2021,2137,36,4,Northeast,Germany ,Debit Card,Refunded,Duplicate Transaction
20962,26039,20962,20962,20962,01-10-2021,1576,100,4,Northeast,Singapore ,Cash On Delivery,Pending,Currency Issue
20963,26040,20963,20963,20963,01-10-2021,309,6,1,Northwest,Germany ,PayPal,Refunded,Fraud Suspected
20964,26041,20964,20964,20964,01-10-2021,1356,41,4,Northwest,Bangladesh ,Gift Card,Pending,NA
20965,26042,20965,20965,20965,01-10-2021,500,55,2,West,United States,Cash On Delivery,Refunded,Network Error
20966,26043,20966,20966,20966,01-10-2021,6102,1,4,East,South Africa,Debit Card,Cancelled,Technical Error
20967,26044,20967,20967,20967,01-10-2021,1292,19,4,Southwest,Sweden ,UPI,Refunded,Exceeded Limit
20968,26045,20968,20968,20968,02-10-2021,746,98,1,West,Indonesia ,Credit Card,Refunded,Currency Issue
20969,26046,20969,20969,20969,02-10-2021,1288,72,4,West,Philippines ,PayPal,Pending,Payment Gateway Timeout
20970,26047,20970,20970,20970,02-10-2021,1241,16,2,West,Thailand ,UPI,Failed,Invalid Card Details
20971,26049,20971,20971,20971,02-10-2021,814,72,2,Southeast,Bangladesh ,PayPal,Pending,Currency Issue
20972,26050,20972,20972,20972,02-10-2021,2085,79,4,South,Iran ,Net Banking,Refunded,Network Error
20973,26051,20973,20973,20973,02-10-2021,668,79,2,East,Iran ,Debit Card,Pending,Network Error
20974,26053,20974,20974,20974,04-10-2021,669,17,1,North,Thailand ,EMI,Success,Payment Gateway Timeout
20975,26056,20975,20975,20975,05-10-2021,352,70,1,Northeast,Iraq ,Credit Card,Failed,Payment Gateway Timeout
20976,26059,20976,20976,20976,05-10-2021,1014,72,4,Southeast,Chile ,Mobile Wallet,Pending,Payment Gateway Timeout
20977,26060,20977,20977,20977,05-10-2021,1203,62,2,Southwest,Spain ,Debit Card,Refunded,Invalid Card Details
20978,26063,20978,20978,20978,05-10-2021,2203,6,4,Northwest,Peru ,Mobile Wallet,Failed,Refund Processed
20979,26064,20979,20979,20979,05-10-2021,3593,86,4,West,Russia ,EMI,Cancelled,Invalid Card Details
20980,26065,20980,20980,20980,05-10-2021,500,73,2,Southeast,Finland ,PayPal,Failed,Duplicate Transaction
20981,26068,20981,20981,20981,06-10-2021,1078,62,4,Northwest,Australia ,Mobile Wallet,Refunded,Chargeback
20982,26069,20982,20982,20982,07-10-2021,1727,69,2,North,Sweden ,UPI,Failed,NA
20983,26070,20983,20983,20983,07-10-2021,1356,5,4,Southwest,Indonesia ,Mobile Wallet,Refunded,Refund Processed
20984,26071,20984,20984,20984,07-10-2021,1780,96,4,Northeast,Bangladesh ,Bank Transfer,Refunded,Network Error
20985,26072,20985,20985,20985,07-10-2021,1412,23,4,Southwest,Iran ,Debit Card,Success,Currency Issue
20986,26073,20986,20986,20986,08-10-2021,1356,60,4,Southeast,Italy ,Credit Card,Pending,Payment Gateway Timeout
20987,26074,20987,20987,20987,08-10-2021,3027,80,4,West,Nigeria ,PayPal,Failed,NA
20988,26075,20988,20988,20988,08-10-2021,1047,35,4,West,Bangladesh ,Debit Card,Success,Cancelled by User
20989,26076,20989,20989,20989,08-10-2021,1356,31,4,Southwest,Austria ,Gift Card,Pending,Refund Processed
20990,26077,20990,20990,20990,08-10-2021,3559,33,8,West,Singapore ,Mobile Wallet,Refunded,Fraud Suspected
20991,26078,20991,20991,20991,08-10-2021,1966,6,4,Central,Denmark ,Net Banking,Refunded,Refund Processed
20992,26079,20992,20992,20992,08-10-2021,4271,62,8,Northwest,Norway ,Cash On Delivery,Refunded,Fraud Suspected
20993,26080,20993,20993,20993,09-10-2021,1691,92,4,Northeast,Russia ,Cash On Delivery,Refunded,Cancelled by User
20994,26081,20994,20994,20994,09-10-2021,2415,73,4,Southeast,Indonesia ,Debit Card,Pending,Exceeded Limit
20995,26082,20995,20995,20995,09-10-2021,1922,13,4,Southwest,Mexico ,Bank Transfer,Refunded,Fraud Suspected
20996,26083,20996,20996,20996,09-10-2021,1827,54,4,East,Austria ,EMI,Pending,Technical Error
20997,26084,20997,20997,20997,09-10-2021,847,97,2,South,Philippines ,Mobile Wallet,Refunded,Payment Gateway Timeout
20998,26086,20998,20998,20998,09-10-2021,2027,53,4,North,India ,Debit Card,Cancelled,Currency Issue
20999,26087,20999,20999,20999,09-10-2021,2092,69,4,Southeast,Qatar ,Debit Card,Pending,Technical Error
21000,26088,21000,21000,21000,09-10-2021,2102,62,8,Northwest,India ,UPI,Pending,Technical Error
21001,26089,21001,21001,21001,09-10-2021,1085,36,2,South,Mexico ,Gift Card,Failed,Fraud Suspected
21002,26090,21002,21002,21002,11-10-2021,4780,4,4,North,France ,UPI,Pending,Cancelled by User
21003,26091,21003,21003,21003,11-10-2021,1315,62,4,South,United Kingdom,Gift Card,Success,Cancelled by User
21004,26093,21004,21004,21004,11-10-2021,1932,92,8,West,Norway ,Cash On Delivery,Failed,Invalid Card Details
21005,26095,21005,21005,21005,11-10-2021,1966,78,8,Northeast,Ukraine ,Cash On Delivery,Failed,Fraud Suspected
21006,26096,21006,21006,21006,11-10-2021,2169,40,8,East,Pakistan ,Net Banking,Refunded,Currency Issue
21007,26098,21007,21007,21007,11-10-2021,2092,57,4,Southwest,Turkey ,EMI,Failed,NA
21008,26099,21008,21008,21008,11-10-2021,1661,57,4,East,Vietnam ,EMI,Failed,Network Error
21009,26100,21009,21009,21009,11-10-2021,2364,93,6,North,France ,Net Banking,Refunded,Technical Error
21010,26102,21010,21010,21010,11-10-2021,3807,23,4,Northeast,Singapore ,Mobile Wallet,Success,Network Error
21011,26103,21011,21011,21011,12-10-2021,2542,84,2,Central,Nigeria ,EMI,Success,Payment Gateway Timeout
